conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,asked_slot,extracted_slots,state_info,state_book,missing_info,missing_book
learned_navigation_00779,navigation,14,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1""}",{},"[""mode""]",[]
learned_navigation_00779,navigation,15,user,Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""mode"": ""car""}}",,"{""mode"": ""car""}","{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1"", ""mode"": ""car""}",{},[],[]
learned_movie_00780,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00780,movie,1,user,Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out""}}",,"{""movie"": ""inside out""}","{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00780,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00780,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}",,"{""theater"": ""Galaxy""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00780,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00780,movie,5,user,Hôm nay.,,"{""act"": ""inform"", ""slots"": {""date"": ""today""}}",,{},"{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00780,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00780,movie,7,user,Hôm nay.,,"{""act"": ""inform"", ""slots"": {""date"": ""today""}}",,"{""date"": ""today""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00780,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00780,movie,9,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}",,{},"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00780,movie,10,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00780,movie,11,user,19:45 Galaxy.,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45"", ""theater"": ""Galaxy""}}",,"{""theater"": ""Galaxy""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00780,movie,12,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00780,movie,13,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}",,"{""time"": ""19:45""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""19:45""}",[],"[""tickets""]"
learned_movie_00780,movie,14,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""19:45""}",[],"[""tickets""]"
learned_movie_00780,movie,15,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}",,"{""tickets"": 2}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
learned_movie_00781,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00781,movie,1,user,Mình muốn đặt vé phim avatar. 21:10,,"{""act"": ""inform"", ""slots"": {""movie"": ""avatar"", ""time"": ""21:10""}}",,"{""movie"": ""avatar""}","{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00781,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00781,movie,3,user,Ok ok.,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00781,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00781,movie,5,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""Lotte""}","{""movie"": ""avatar"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00781,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00781,movie,7,user,Hôm nay. 2 vé,,"{""act"": ""inform"", ""slots"": {""date"": ""today"", ""tickets"": 2}}",,"{""date"": ""today"", ""tickets"": 2}","{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""today"", ""tickets"": 2}",[],"[""time""]"
learned_movie_00781,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""today"", ""tickets"": 2}",[],"[""time""]"
learned_movie_00781,movie,9,user,21:10,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10""}}",,"{""time"": ""21:10""}","{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""today"", ""tickets"": 2, ""time"": ""21:10""}",[],[]
learned_movie_00781,movie,10,system,"Mình chốt: phim avatar, rạp Lotte, ngày today, giờ 21:10, 2 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""today"", ""tickets"": 2, ""time"": ""21:10""}",[],[]
learned_movie_00781,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""today"", ""tickets"": 2, ""time"": ""21:10""}",[],[]
learned_navigation_00782,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00782,navigation,1,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00782,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00782,navigation,3,user,Đi tới UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1""}}",,"{""destination"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00782,navigation,4,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00782,navigation,5,user,Từ Central Stadium. Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Stadium"", ""mode"": ""car""}}",,"{""origin"": ""Central Station""}","{""destination"": ""UBND Quận 1"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00782,navigation,6,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""UBND Quận 1"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00782,navigation,7,user,Cho mình hỏi chút.,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""destination"": ""UBND Quận 1"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00782,navigation,8,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""UBND Quận 1"", ""origin"": ""Central Station""}",{},"[""mode""]",[]
learned_navigation_00782,navigation,9,user,Đi ô tô. Từ Central Stadium.,,"{""act"": ""inform"", ""slots"": {""mode"": ""car"", ""origin"": ""Central Stadium""}}",,"{""mode"": ""car"", ""origin"": ""Central Stadium""}","{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium"", ""mode"": ""car""}",{},[],[]
learned_navigation_00782,navigation,10,system,"Mình chốt: từ Central Stadium đến UBND Quận 1, đi car. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium"", ""mode"": ""car""}",{},[],[]
learned_navigation_00782,navigation,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium"", ""mode"": ""car""}",{},[],[]
learned_movie_00783,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00783,movie,1,user,Mình muốn đặt vé phim wonka.,,"{""act"": ""inform"", ""slots"": {""movie"": ""wonka""}}",,"{""movie"": ""wonka""}","{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00783,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00783,movie,3,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""Lotte""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00783,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00783,movie,5,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}",,"{""date"": ""tomorrow""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
learned_movie_00783,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
learned_movie_00783,movie,7,user,21:10 Mai.,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10"", ""date"": ""tomorrow""}}",,"{""date"": ""tomorrow"", ""time"": ""21:10""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""time"": ""21:10""}",[],"[""tickets""]"
learned_movie_00783,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""time"": ""21:10""}",[],"[""tickets""]"
learned_movie_00783,movie,9,user,1 vé Lotte.,,"{""act"": ""inform"", ""slots"": {""tickets"": 1, ""theater"": ""Lotte""}}",,"{""tickets"": 1, ""theater"": ""Lotte""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00783,movie,10,system,"Mình chốt: phim wonka, rạp Lotte, ngày tomorrow, giờ 21:10, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00783,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00784,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00784,movie,1,user,Mình muốn đặt vé phim avatar. Hôm nay.,,"{""act"": ""inform"", ""slots"": {""movie"": ""avatar"", ""date"": ""today""}}",,"{""date"": ""today"", ""movie"": ""avatar""}","{""movie"": ""avatar""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
learned_movie_00784,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""avatar""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
learned_movie_00784,movie,3,user,Hi bot!,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""movie"": ""avatar""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
learned_movie_00784,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""avatar""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
learned_movie_00784,movie,5,user,BHD.,,"{""act"": ""inform"", ""slots"": {""theater"": ""BHD""}}",,"{""theater"": ""BHD""}","{""movie"": ""avatar"", ""theater"": ""BHD""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00784,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""avatar"", ""theater"": ""BHD""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00784,movie,7,user,21:10,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10""}}",,"{""time"": ""21:10""}","{""movie"": ""avatar"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""21:10""}",[],"[""tickets""]"
learned_movie_00784,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""avatar"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""21:10""}",[],"[""tickets""]"
learned_movie_00784,movie,9,user,1 vé Hôm nay. BHD.,,"{""act"": ""inform"", ""slots"": {""tickets"": 1, ""date"": ""today"", ""theater"": ""BHD""}}",,"{""date"": ""today"", ""tickets"": 1}","{""movie"": ""avatar"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00784,movie,10,system,"Mình chốt: phim avatar, rạp BHD, ngày today, giờ 21:10, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""avatar"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_movie_00784,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""avatar"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
learned_navigation_00785,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00785,navigation,1,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00785,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00785,navigation,3,user,Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất""}}",,"{""destination"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00785,navigation,4,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00785,navigation,5,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00785,navigation,6,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00785,navigation,7,user,Từ Bến Thành.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Bến Thành""}}",,"{""origin"": ""Bến Thành""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành""}",{},"[""mode""]",[]
learned_navigation_00785,navigation,8,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành""}",{},"[""mode""]",[]
learned_navigation_00785,navigation,9,user,Bạn là ai vậy?,,"{""act"": ""oos"", ""slots"": {}}",,{},"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành""}",{},"[""mode""]",[]
learned_navigation_00785,navigation,10,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành""}",{},"[""mode""]",[]
learned_navigation_00785,navigation,11,user,Tư vấn mua laptop giúp mình?,,"{""act"": ""oos"", ""slots"": {}}",,{},"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành""}",{},"[""mode""]",[]
learned_navigation_00785,navigation,12,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành""}",{},"[""mode""]",[]
learned_navigation_00785,navigation,13,user,Đi bộ. Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""mode"": ""walk"", ""destination"": ""Sân bay Tân Sơn Nhất""}}",,"{""mode"": ""walk"", ""destination"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00785,navigation,14,system,"Mình chốt: từ Bến Thành đến Sân bay Tân Sơn Nhất, đi walk. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00785,navigation,15,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Bến Thành"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00786,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00786,navigation,1,user,Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất""}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00786,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00786,navigation,3,user,Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất""}}",,"{""destination"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00786,navigation,4,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00786,navigation,5,user,Từ Chợ Bà Chiểu.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Chợ Bà Chiểu""}}",,"{""origin"": ""Chợ Bà Chiểu""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Chợ Bà Chiểu""}",{},"[""mode""]",[]
learned_navigation_00786,navigation,6,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Chợ Bà Chiểu""}",{},"[""mode""]",[]
learned_navigation_00786,navigation,7,user,Đi bộ.,,"{""act"": ""inform"", ""slots"": {""mode"": ""walk""}}",,"{""mode"": ""bus""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Chợ Bà Chiểu"", ""mode"": ""bus""}",{},[],[]
learned_navigation_00786,navigation,8,system,"Mình chốt: từ Chợ Bà Chiểu đến Sân bay Tân Sơn Nhất, đi bus. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Chợ Bà Chiểu"", ""mode"": ""bus""}",{},[],[]
learned_navigation_00786,navigation,9,user,"Không đúng, mình sửa lại: Đi bộ.",,"{""act"": ""deny+inform"", ""slots"": {""mode"": ""walk""}}",,"{""mode"": ""walk""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Chợ Bà Chiểu"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00786,navigation,10,system,"Mình chốt: từ Chợ Bà Chiểu đến Sân bay Tân Sơn Nhất, đi walk. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Chợ Bà Chiểu"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00786,navigation,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""Chợ Bà Chiểu"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00787,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00787,navigation,1,user,Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất""}}",,"{""destination"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00787,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00787,navigation,3,user,Từ City Hall.,,"{""act"": ""inform"", ""slots"": {""origin"": ""City Hall""}}",,"{""origin"": ""City Hall""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},"[""mode""]",[]
learned_navigation_00787,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},"[""mode""]",[]
learned_navigation_00787,navigation,5,user,Đi bus. Đi tới Sân bay Tân Sơn Nhất. Từ City Hall.,,"{""act"": ""inform"", ""slots"": {""mode"": ""bus"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}}",,"{""mode"": ""bus"", ""origin"": ""City Hall""}","{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall"", ""mode"": ""bus""}",{},[],[]
learned_navigation_00787,navigation,6,system,"Mình chốt: từ City Hall đến Sân bay Tân Sơn Nhất, đi bus. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall"", ""mode"": ""bus""}",{},[],[]
learned_navigation_00787,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall"", ""mode"": ""bus""}",{},[],[]
learned_navigation_00788,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00788,navigation,1,user,Đi tới UBND Quận 1. Từ Central Stadium.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium""}}",,"{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1""}",{},"[""mode""]",[]
learned_navigation_00788,navigation,2,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,mode,,"{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1""}",{},"[""mode""]",[]
learned_navigation_00788,navigation,3,user,Đi bộ.,,"{""act"": ""inform"", ""slots"": {""mode"": ""walk""}}",,"{""mode"": ""walk""}","{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00788,navigation,4,system,"Mình chốt: từ UBND Quận 1 đến UBND Quận 1, đi walk. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00788,navigation,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00788,navigation,6,system,"Mình chốt: từ UBND Quận 1 đến UBND Quận 1, đi walk. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""UBND Quận 1"", ""origin"": ""UBND Quận 1"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00788,navigation,7,user,"Không đúng, mình sửa lại: Từ Central Stadium.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""Central Stadium""}}",,"{""origin"": ""Central Stadium""}","{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00788,navigation,8,system,"Mình chốt: từ Central Stadium đến UBND Quận 1, đi walk. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium"", ""mode"": ""walk""}",{},[],[]
learned_navigation_00788,navigation,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium"", ""mode"": ""walk""}",{},[],[]
