conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,extracted_slots,state_info,state_book,missing_info,missing_book
navigation_0850,navigation,3,user,Đi tới Chợ Bà Chiểu.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Chợ Bà Chiểu""}}","{""destination"": ""Chợ Bà Chiểu""}","{""mode"": ""motorbike"", ""origin"": ""Central Station"", ""destination"": ""Chợ Bà Chiểu""}",{},[],[]
navigation_0850,navigation,4,system,"Chốt: từ Central Station đến Chợ Bà Chiểu, phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""mode"": ""motorbike"", ""origin"": ""Central Station"", ""destination"": ""Chợ Bà Chiểu""}",{},[],[]
navigation_0850,navigation,5,user,"Không đúng, mình sửa lại: Từ Central Stadium.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""Central Stadium""}}","{""origin"": ""Central Stadium""}","{""mode"": ""motorbike"", ""origin"": ""Central Stadium"", ""destination"": ""Chợ Bà Chiểu""}",{},[],[]
navigation_0850,navigation,6,system,"Chốt: từ Central Stadium đến Chợ Bà Chiểu, phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""mode"": ""motorbike"", ""origin"": ""Central Stadium"", ""destination"": ""Chợ Bà Chiểu""}",{},[],[]
navigation_0850,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""mode"": ""motorbike"", ""origin"": ""Central Stadium"", ""destination"": ""Chợ Bà Chiểu""}",{},[],[]
movie_0851,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0851,movie,1,user,Mình muốn đặt vé phim wonka.,,"{""act"": ""inform"", ""slots"": {""movie"": ""wonka""}}","{""movie"": ""wonka""}","{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0851,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0851,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}","{""theater"": ""Galaxy""}","{""movie"": ""wonka"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0851,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""wonka"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0851,movie,5,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}","{""date"": ""tomorrow""}","{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0851,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0851,movie,7,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}","{""time"": ""19:45""}","{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0851,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0851,movie,9,user,3 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 3}}","{""tickets"": 3}","{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 3}",[],[]
movie_0851,movie,10,system,"Chốt đặt vé: phim wonka, rạp Galaxy, ngày tomorrow, giờ 19:45, 3 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 3}",[],[]
movie_0851,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""wonka"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 3}",[],[]
movie_0852,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0852,movie,1,user,Mình muốn đặt vé phim barbie.,,"{""act"": ""inform"", ""slots"": {""movie"": ""barbie""}}","{""movie"": ""barbie""}","{""movie"": ""barbie""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0852,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""barbie""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0852,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}","{""theater"": ""CGV""}","{""movie"": ""barbie"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0852,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""barbie"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0852,movie,5,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}","{""date"": ""tomorrow""}","{""movie"": ""barbie"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0852,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""barbie"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0852,movie,7,user,21:10 Mình muốn đặt vé phim barbie. Mai.,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10"", ""movie"": ""barbie"", ""date"": ""tomorrow""}}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""movie"": ""barbie""}","{""movie"": ""barbie"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10""}",[],"[""tickets""]"
movie_0852,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""barbie"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10""}",[],"[""tickets""]"
movie_0852,movie,9,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}","{""tickets"": 2}","{""movie"": ""barbie"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 2}",[],[]
movie_0852,movie,10,system,"Chốt đặt vé: phim barbie, rạp CGV, ngày tomorrow, giờ 21:10, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""barbie"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 2}",[],[]
movie_0852,movie,11,user,"Không đúng, mình sửa lại: 3 vé",,"{""act"": ""deny+inform"", ""slots"": {""tickets"": 3}}","{""tickets"": 3}","{""movie"": ""barbie"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 3}",[],[]
movie_0852,movie,12,system,"Chốt đặt vé: phim barbie, rạp CGV, ngày tomorrow, giờ 21:10, 3 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""barbie"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 3}",[],[]
movie_0852,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""barbie"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 3}",[],[]
navigation_0853,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0853,navigation,1,user,Đi tới Bến Thành. Từ UBND Quận 1. Đi bus.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Bến Thành"", ""origin"": ""UBND Quận 1"", ""mode"": ""bus""}}","{""mode"": ""bus"", ""origin"": ""Bến Thành""}","{""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},"[""destination""]",[]
navigation_0853,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,"{""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},"[""destination""]",[]
navigation_0853,navigation,3,user,Đi tới Bến Thành.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Bến Thành""}}","{""destination"": ""Bến Thành""}","{""mode"": ""bus"", ""origin"": ""Bến Thành"", ""destination"": ""Bến Thành""}",{},[],[]
navigation_0853,navigation,4,system,"Chốt: từ Bến Thành đến Bến Thành, phương tiện bus. OK không?",CONFIRM(navigation),,,"{""mode"": ""bus"", ""origin"": ""Bến Thành"", ""destination"": ""Bến Thành""}",{},[],[]
navigation_0853,navigation,5,user,"Không đúng, mình sửa lại: Từ UBND Quận 1.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""UBND Quận 1""}}","{""origin"": ""UBND Quận 1""}","{""mode"": ""bus"", ""origin"": ""UBND Quận 1"", ""destination"": ""Bến Thành""}",{},[],[]
navigation_0853,navigation,6,system,"Chốt: từ UBND Quận 1 đến Bến Thành, phương tiện bus. OK không?",CONFIRM(navigation),,,"{""mode"": ""bus"", ""origin"": ""UBND Quận 1"", ""destination"": ""Bến Thành""}",{},[],[]
navigation_0853,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""mode"": ""bus"", ""origin"": ""UBND Quận 1"", ""destination"": ""Bến Thành""}",{},[],[]
movie_0854,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0854,movie,1,user,Mình muốn đặt vé phim oppenheimer.,,"{""act"": ""inform"", ""slots"": {""movie"": ""oppenheimer""}}","{""movie"": ""oppenheimer""}","{""movie"": ""oppenheimer""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0854,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""oppenheimer""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0854,movie,3,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}","{""theater"": ""Lotte""}","{""movie"": ""oppenheimer"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0854,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""oppenheimer"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0854,movie,5,user,Hôm nay.,,"{""act"": ""inform"", ""slots"": {""date"": ""today""}}","{""date"": ""today""}","{""movie"": ""oppenheimer"", ""theater"": ""Lotte""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0854,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""oppenheimer"", ""theater"": ""Lotte""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0854,movie,7,user,22:00 Mình muốn đặt vé phim oppenheimer. Lotte.,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00"", ""movie"": ""oppenheimer"", ""theater"": ""Lotte""}}","{""time"": ""22:00"", ""theater"": ""Lotte"", ""movie"": ""oppenheimer""}","{""movie"": ""oppenheimer"", ""theater"": ""Lotte""}","{""date"": ""today"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0854,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""oppenheimer"", ""theater"": ""Lotte""}","{""date"": ""today"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0854,movie,9,user,1 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 1}}","{""tickets"": 1}","{""movie"": ""oppenheimer"", ""theater"": ""Lotte""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
movie_0854,movie,10,system,"Chốt đặt vé: phim oppenheimer, rạp Lotte, ngày today, giờ 22:00, 1 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""oppenheimer"", ""theater"": ""Lotte""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
movie_0854,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""oppenheimer"", ""theater"": ""Lotte""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
navigation_0855,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0855,navigation,1,user,Đi tới Landmark 81.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Landmark 81""}}","{""destination"": ""Landmark 81""}","{""destination"": ""Landmark 81""}",{},"[""origin"", ""mode""]",[]
navigation_0855,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Landmark 81""}",{},"[""origin"", ""mode""]",[]
navigation_0855,navigation,3,user,Từ UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""origin"": ""UBND Quận 1""}}","{""origin"": ""UBND Quận 1""}","{""destination"": ""Landmark 81"", ""origin"": ""UBND Quận 1""}",{},"[""mode""]",[]
navigation_0855,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""Landmark 81"", ""origin"": ""UBND Quận 1""}",{},"[""mode""]",[]
navigation_0855,navigation,5,user,Đi bộ. Từ UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""mode"": ""walk"", ""origin"": ""UBND Quận 1""}}","{""mode"": ""walk"", ""origin"": ""UBND Quận 1""}","{""destination"": ""Landmark 81"", ""origin"": ""UBND Quận 1"", ""mode"": ""walk""}",{},[],[]
navigation_0855,navigation,6,system,"Chốt: từ UBND Quận 1 đến Landmark 81, phương tiện walk. OK không?",CONFIRM(navigation),,,"{""destination"": ""Landmark 81"", ""origin"": ""UBND Quận 1"", ""mode"": ""walk""}",{},[],[]
navigation_0855,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Landmark 81"", ""origin"": ""UBND Quận 1"", ""mode"": ""walk""}",{},[],[]
navigation_0856,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0856,navigation,1,user,Đi tới Chợ Bà Chiểu.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Chợ Bà Chiểu""}}","{""destination"": ""Chợ Bà Chiểu""}","{""destination"": ""Chợ Bà Chiểu""}",{},"[""origin"", ""mode""]",[]
navigation_0856,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Chợ Bà Chiểu""}",{},"[""origin"", ""mode""]",[]
navigation_0856,navigation,3,user,Từ Central Stadium.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Stadium""}}","{""origin"": ""Central Stadium""}","{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""Central Stadium""}",{},"[""mode""]",[]
navigation_0856,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""Central Stadium""}",{},"[""mode""]",[]
navigation_0856,navigation,5,user,Đi bus.,,"{""act"": ""inform"", ""slots"": {""mode"": ""bus""}}","{""mode"": ""bus""}","{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""Central Stadium"", ""mode"": ""bus""}",{},[],[]
navigation_0856,navigation,6,system,"Chốt: từ Central Stadium đến Chợ Bà Chiểu, phương tiện bus. OK không?",CONFIRM(navigation),,,"{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""Central Stadium"", ""mode"": ""bus""}",{},[],[]
navigation_0856,navigation,7,user,"Không đúng, mình sửa lại: Từ Central Station.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""Central Station""}}","{""origin"": ""Central Station""}","{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""Central Station"", ""mode"": ""bus""}",{},[],[]
navigation_0856,navigation,8,system,"Chốt: từ Central Station đến Chợ Bà Chiểu, phương tiện bus. OK không?",CONFIRM(navigation),,,"{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""Central Station"", ""mode"": ""bus""}",{},[],[]
navigation_0856,navigation,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Chợ Bà Chiểu"", ""origin"": ""Central Station"", ""mode"": ""bus""}",{},[],[]
movie_0857,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0857,movie,1,user,Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man""}}","{""movie"": ""spider-man""}","{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0857,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0857,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}","{""theater"": ""CGV""}","{""movie"": ""spider-man"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0857,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""spider-man"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0857,movie,5,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}","{""date"": ""weekend""}","{""movie"": ""spider-man"", ""theater"": ""CGV""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
movie_0857,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""spider-man"", ""theater"": ""CGV""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
movie_0857,movie,7,user,18:30,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30""}}","{""time"": ""18:30""}","{""movie"": ""spider-man"", ""theater"": ""CGV""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
movie_0857,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""spider-man"", ""theater"": ""CGV""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
movie_0857,movie,9,user,4 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 4}}","{""tickets"": 4}","{""movie"": ""spider-man"", ""theater"": ""CGV""}","{""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 4}",[],[]
movie_0857,movie,10,system,"Chốt đặt vé: phim spider-man, rạp CGV, ngày weekend, giờ 18:30, 4 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""spider-man"", ""theater"": ""CGV""}","{""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 4}",[],[]
movie_0857,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""spider-man"", ""theater"": ""CGV""}","{""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 4}",[],[]
movie_0858,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0858,movie,1,user,Mình muốn đặt vé phim oppenheimer.,,"{""act"": ""inform"", ""slots"": {""movie"": ""oppenheimer""}}","{""movie"": ""oppenheimer""}","{""movie"": ""oppenheimer""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0858,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""oppenheimer""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0858,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}","{""theater"": ""CGV""}","{""movie"": ""oppenheimer"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0858,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""oppenheimer"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0858,movie,5,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}","{""date"": ""tomorrow""}","{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0858,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0858,movie,7,user,22:00,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00""}}","{""time"": ""22:00""}","{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0858,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0858,movie,9,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}","{""tickets"": 2}","{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
movie_0858,movie,10,system,"Chốt đặt vé: phim oppenheimer, rạp CGV, ngày tomorrow, giờ 22:00, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
movie_0858,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""oppenheimer"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
navigation_0859,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0859,navigation,1,user,Đi tới Landmark 81.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Landmark 81""}}","{""destination"": ""Landmark 81""}","{""destination"": ""Landmark 81""}",{},"[""origin"", ""mode""]",[]
navigation_0859,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Landmark 81""}",{},"[""origin"", ""mode""]",[]
navigation_0859,navigation,3,user,Từ Central Stadium.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Stadium""}}","{""origin"": ""Central Stadium""}","{""destination"": ""Landmark 81"", ""origin"": ""Central Stadium""}",{},"[""mode""]",[]
navigation_0859,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""Landmark 81"", ""origin"": ""Central Stadium""}",{},"[""mode""]",[]
navigation_0859,navigation,5,user,Đi bộ.,,"{""act"": ""inform"", ""slots"": {""mode"": ""walk""}}","{""mode"": ""walk""}","{""destination"": ""Landmark 81"", ""origin"": ""Central Stadium"", ""mode"": ""walk""}",{},[],[]
navigation_0859,navigation,6,system,"Chốt: từ Central Stadium đến Landmark 81, phương tiện walk. OK không?",CONFIRM(navigation),,,"{""destination"": ""Landmark 81"", ""origin"": ""Central Stadium"", ""mode"": ""walk""}",{},[],[]
navigation_0859,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Landmark 81"", ""origin"": ""Central Stadium"", ""mode"": ""walk""}",{},[],[]
navigation_0860,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0860,navigation,1,user,Đi tới UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1""}}","{""destination"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
navigation_0860,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
navigation_0860,navigation,3,user,Từ Central Stadium.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Stadium""}}","{""origin"": ""Central Stadium""}","{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium""}",{},"[""mode""]",[]
navigation_0860,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium""}",{},"[""mode""]",[]
navigation_0860,navigation,5,user,Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""mode"": ""car""}}","{""mode"": ""car""}","{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium"", ""mode"": ""car""}",{},[],[]
navigation_0860,navigation,6,system,"Chốt: từ Central Stadium đến UBND Quận 1, phương tiện car. OK không?",CONFIRM(navigation),,,"{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium"", ""mode"": ""car""}",{},[],[]
navigation_0860,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""UBND Quận 1"", ""origin"": ""Central Stadium"", ""mode"": ""car""}",{},[],[]
navigation_0861,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0861,navigation,1,user,Đi tới Bến Thành. Đi bus. Từ Chợ Bà Chiểu.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Bến Thành"", ""mode"": ""bus"", ""origin"": ""Chợ Bà Chiểu""}}","{""mode"": ""bus"", ""origin"": ""Bến Thành""}","{""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},"[""destination""]",[]
navigation_0861,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,"{""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},"[""destination""]",[]
navigation_0861,navigation,3,user,Đi tới Bến Thành. Đi bus.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Bến Thành"", ""mode"": ""bus""}}","{""mode"": ""bus"", ""destination"": ""Bến Thành""}","{""mode"": ""bus"", ""origin"": ""Bến Thành"", ""destination"": ""Bến Thành""}",{},[],[]
navigation_0861,navigation,4,system,"Chốt: từ Bến Thành đến Bến Thành, phương tiện bus. OK không?",CONFIRM(navigation),,,"{""mode"": ""bus"", ""origin"": ""Bến Thành"", ""destination"": ""Bến Thành""}",{},[],[]
navigation_0861,navigation,5,user,"Không đúng, mình sửa lại: Từ Chợ Bà Chiểu.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""Chợ Bà Chiểu""}}","{""origin"": ""Chợ Bà Chiểu""}","{""mode"": ""bus"", ""origin"": ""Chợ Bà Chiểu"", ""destination"": ""Bến Thành""}",{},[],[]
